297,69,nan,nan,nan
297,70,nan,nan,nan
297,71,nan,nan,nan
297,72,nan,nan,nan
297,73,nan,nan,nan
297,74,nan,nan,nan
297,75,nan,nan,nan
297,76,nan,nan,nan
297,77,nan,nan,nan
297,78,nan,nan,nan
297,79,nan,nan,nan
297,80,-0.137901,-0.872583,3.321
297,81,-0.137901,-0.867175,3.321
297,82,-0.130136,-0.813242,3.134
297,83,-0.130136,-0.808139,3.134
297,84,-0.123782,-0.763831,2.981
297,85,-0.123782,-0.758977,2.981
297,86,nan,nan,nan
297,87,nan,nan,nan
297,88,-0.114315,-0.687478,2.753
297,89,-0.114315,-0.682995,2.753
297,90,-0.111782,-0.663477,2.692
297,91,-0.111782,-0.659093,2.692
297,92,-0.110329,-0.646197,2.657
297,93,-0.110329,-0.64187,2.657
297,94,-0.110827,-0.640423,2.669
297,95,-0.110827,-0.636077,2.669
297,96,nan,nan,nan
297,97,nan,nan,nan
297,98,nan,nan,nan
297,99,nan,nan,nan
297,100,-0.115893,-0.642427,2.791
297,101,-0.115893,-0.637882,2.791
297,102,-0.116931,-0.63901,2.816
297,103,-0.116931,-0.634424,2.816
297,104,-0.116931,-0.629838,2.816
297,105,-0.117471,-0.628139,2.829
297,106,-0.117471,-0.623532,2.829
297,107,-0.117471,-0.618925,2.829
297,108,-0.117471,-0.614318,2.829
297,109,-0.117471,-0.609711,2.829
297,110,-0.117471,-0.605104,2.829
297,111,-0.117471,-0.600497,2.829
297,112,-0.117471,-0.59589,2.829
297,113,-0.117471,-0.591284,2.829
297,114,-0.117471,-0.586677,2.829
297,115,-0.117471,-0.58207,2.829
297,116,-0.117471,-0.577463,2.829
297,117,-0.116931,-0.570223,2.816
297,118,-0.116931,-0.565638,2.816
297,119,-0.116391,-0.558462,2.803
297,120,-0.115353,-0.548957,2.778
297,121,-0.115353,-0.544433,2.778
297,122,-0.113277,-0.530192,2.728
297,123,-0.113277,-0.525749,2.728
297,124,-0.111782,-0.514427,2.692
297,125,-0.110329,-0.503412,2.657
297,126,-0.110329,-0.499085,2.657
297,127,-0.109374,-0.490476,2.634
297,128,-0.108003,-0.480095,2.601
297,129,-0.108003,-0.47586,2.601
297,130,-0.10572,-0.461651,2.546
297,131,-0.10572,-0.457505,2.546
297,132,-0.10572,-0.453359,2.546
297,133,nan,nan,nan
297,134,nan,nan,nan
297,135,nan,nan,nan
297,136,nan,nan,nan
297,137,nan,nan,nan
297,138,nan,nan,nan
297,139,nan,nan,nan
297,140,nan,nan,nan
297,141,nan,nan,nan
297,142,nan,nan,nan
297,143,nan,nan,nan
297,144,nan,nan,nan
297,145,nan,nan,nan
297,146,nan,nan,nan
297,147,nan,nan,nan
297,148,nan,nan,nan
297,149,nan,nan,nan
297,150,nan,nan,nan
297,151,nan,nan,nan
297,152,nan,nan,nan
297,153,nan,nan,nan
297,154,nan,nan,nan
297,155,nan,nan,nan
297,156,nan,nan,nan
297,157,nan,nan,nan
297,158,nan,nan,nan
297,159,nan,nan,nan
297,160,nan,nan,nan
297,161,nan,nan,nan
297,162,nan,nan,nan
297,163,nan,nan,nan
297,164,nan,nan,nan
297,165,-0.101899,-0.305101,2.454
297,166,-0.101899,-0.301105,2.454
297,167,-0.101899,-0.297108,2.454
297,168,-0.101899,-0.293112,2.454
298,69,nan,nan,nan
298,70,nan,nan,nan
298,71,nan,nan,nan
298,72,nan,nan,nan
298,73,nan,nan,nan
298,74,nan,nan,nan
298,75,nan,nan,nan
298,76,nan,nan,nan
298,77,nan,nan,nan
298,78,nan,nan,nan
298,79,nan,nan,nan
298,80,-0.132491,-0.872583,3.321
298,81,-0.132491,-0.867175,3.321
298,82,-0.124392,-0.809091,3.118
298,83,-0.124392,-0.804013,3.118
298,84,-0.118368,-0.760244,2.967
298,85,-0.118368,-0.755413,2.967
298,86,nan,nan,nan
298,87,-0.110309,-0.694977,2.765
298,88,-0.108833,-0.681235,2.728
298,89,-0.108833,-0.676792,2.728
298,90,-0.106479,-0.657809,2.669
298,91,-0.106479,-0.653462,2.669
298,92,-0.105562,-0.643522,2.646
298,93,-0.105562,-0.639213,2.646
298,94,-0.106479,-0.640423,2.669
298,95,-0.106479,-0.636077,2.669
298,96,-0.106918,-0.634334,2.68
298,97,-0.107876,-0.635611,2.704
298,98,-0.107876,-0.631208,2.704
298,99,nan,nan,nan
298,100,-0.110828,-0.639434,2.778
298,101,-0.110828,-0.63491,2.778
298,102,-0.111825,-0.63606,2.803
298,103,-0.111825,-0.631495,2.803
298,104,-0.112344,-0.629838,2.816
298,105,-0.112344,-0.625252,2.816
298,106,-0.112344,-0.620667,2.816
298,107,-0.112344,-0.616081,2.816
298,108,-0.112344,-0.611495,2.816
298,109,-0.112344,-0.606909,2.816
298,110,-0.112344,-0.602324,2.816
298,111,-0.112344,-0.597738,2.816
298,112,-0.112863,-0.59589,2.829
298,113,-0.112863,-0.591284,2.829
298,114,-0.112344,-0.583981,2.816
298,115,-0.112344,-0.579395,2.816
298,116,-0.112344,-0.574809,2.816
298,117,-0.112344,-0.570223,2.816
298,118,-0.112344,-0.565638,2.816
298,119,-0.111825,-0.558462,2.803
298,120,-0.110309,-0.546388,2.765
298,121,-0.110309,-0.541885,2.765
298,122,-0.108833,-0.530192,2.728
298,123,-0.108833,-0.525749,2.728
298,124,-0.106918,-0.512134,2.68
298,125,-0.106001,-0.503412,2.657
298,126,-0.106001,-0.499085,2.657
298,127,-0.105083,-0.490476,2.634
298,128,-0.103767,-0.480095,2.601
298,129,-0.103767,-0.47586,2.601
298,130,-0.102011,-0.463646,2.557
298,131,-0.102011,-0.459482,2.557
298,132,-0.102011,-0.455318,2.557
298,133,nan,nan,nan
298,134,nan,nan,nan
298,135,nan,nan,nan
298,136,nan,nan,nan
298,137,nan,nan,nan
298,138,nan,nan,nan
298,139,nan,nan,nan
298,140,nan,nan,nan
298,141,nan,nan,nan
298,142,nan,nan,nan
298,143,nan,nan,nan
298,144,nan,nan,nan
298,145,nan,nan,nan
298,146,nan,nan,nan
298,147,nan,nan,nan
298,148,nan,nan,nan
298,149,nan,nan,nan
298,150,nan,nan,nan
298,151,nan,nan,nan
298,152,nan,nan,nan
298,153,nan,nan,nan
298,154,nan,nan,nan
298,155,nan,nan,nan
298,156,nan,nan,nan
298,157,nan,nan,nan
298,158,nan,nan,nan
298,159,nan,nan,nan
298,160,nan,nan,nan
298,161,nan,nan,nan
298,162,-0.097902,-0.31709,2.454
298,163,-0.097902,-0.313093,2.454
298,164,-0.097902,-0.309097,2.454
298,165,-0.097902,-0.305101,2.454
298,166,-0.097902,-0.301105,2.454
298,167,-0.097902,-0.297108,2.454
298,168,-0.097902,-0.293112,2.454
299,69,nan,nan,nan
299,70,nan,nan,nan
299,71,nan,nan,nan
299,72,nan,nan,nan
299,73,nan,nan,nan
299,74,nan,nan,nan
299,75,nan,nan,nan
299,76,nan,nan,nan
299,77,nan,nan,nan
299,78,nan,nan,nan
299,79,nan,nan,nan
299,80,-0.127081,-0.872583,3.321
299,81,-0.127081,-0.867175,3.321
299,82,-0.119313,-0.809091,3.118
299,83,-0.119313,-0.804013,3.118
299,84,-0.113535,-0.760244,2.967
299,85,-0.113535,-0.755413,2.967
299,86,nan,nan,nan
299,87,-0.105805,-0.694977,2.765
299,88,-0.10439,-0.681235,2.728
299,89,-0.10439,-0.676792,2.728
299,90,-0.102132,-0.657809,2.669
299,91,-0.102132,-0.653462,2.669
299,92,-0.101252,-0.643522,2.646
299,93,-0.101252,-0.639213,2.646
299,94,-0.102132,-0.640423,2.669
299,95,-0.102132,-0.636077,2.669
299,96,-0.102553,-0.634334,2.68
299,97,-0.103471,-0.635611,2.704
299,98,-0.103471,-0.631208,2.704
299,99,nan,nan,nan
299,100,-0.106303,-0.639434,2.778
299,101,-0.106303,-0.63491,2.778
299,102,-0.1068,-0.633337,2.791
299,103,-0.1068,-0.628792,2.791
299,104,-0.107259,-0.62693,2.803
299,105,-0.107259,-0.622366,2.803
299,106,-0.107259,-0.617801,2.803
299,107,-0.107259,-0.613237,2.803
299,108,-0.107259,-0.608672,2.803
299,109,-0.107259,-0.604108,2.803
299,110,-0.107757,-0.602324,2.816
299,111,-0.107757,-0.597738,2.816
299,112,-0.107757,-0.593152,2.816
299,113,-0.107757,-0.588566,2.816
299,114,-0.107757,-0.583981,2.816
299,115,-0.107757,-0.579395,2.816
299,116,-0.107757,-0.574809,2.816
299,117,-0.107757,-0.570223,2.816
299,118,-0.107757,-0.565638,2.816
299,119,-0.107259,-0.558462,2.803
299,120,-0.105805,-0.546388,2.765
299,121,-0.105805,-0.541885,2.765
299,122,-0.10439,-0.530192,2.728
299,123,-0.10439,-0.525749,2.728
299,124,-0.102553,-0.512134,2.68
299,125,-0.102132,-0.505686,2.669
299,126,-0.102132,-0.501339,2.669
299,127,-0.100793,-0.490476,2.634
299,128,-0.0995298,-0.480095,2.601
299,129,-0.0995298,-0.47586,2.601
299,130,-0.0978461,-0.463646,2.557
299,131,-0.0978461,-0.459482,2.557
299,132,-0.0978461,-0.455318,2.557
299,133,nan,nan,nan
299,134,nan,nan,nan
299,135,nan,nan,nan
299,136,nan,nan,nan
299,137,nan,nan,nan
299,138,nan,nan,nan
299,139,nan,nan,nan
299,140,nan,nan,nan
299,141,nan,nan,nan
299,142,nan,nan,nan
299,143,nan,nan,nan
299,144,nan,nan,nan
299,145,nan,nan,nan
299,146,nan,nan,nan
299,147,nan,nan,nan
299,148,nan,nan,nan
299,149,nan,nan,nan
299,150,nan,nan,nan
299,151,nan,nan,nan
299,152,nan,nan,nan
299,153,nan,nan,nan
299,154,nan,nan,nan
299,155,nan,nan,nan
299,156,nan,nan,nan
299,157,nan,nan,nan
299,158,nan,nan,nan
299,159,nan,nan,nan
299,160,nan,nan,nan
299,161,nan,nan,nan
299,162,-0.0939047,-0.31709,2.454
299,163,-0.0939047,-0.313093,2.454
299,164,-0.0939047,-0.309097,2.454
299,165,-0.0939047,-0.305101,2.454
299,166,-0.0939047,-0.301105,2.454
299,167,-0.0939047,-0.297108,2.454
299,168,nan,nan,nan
300,69,nan,nan,nan
300,70,nan,nan,nan
300,71,nan,nan,nan
300,72,nan,nan,nan
300,73,nan,nan,nan
300,74,nan,nan,nan
300,75,nan,nan,nan
300,76,nan,nan,nan
300,77,nan,nan,nan
300,78,nan,nan,nan
300,79,nan,nan,nan
300,80,nan,nan,nan
300,81,nan,nan,nan
300,82,-0.114821,-0.813242,3.134
300,83,-0.114821,-0.808139,3.134
300,84,-0.114821,-0.803035,3.134
300,85,nan,nan,nan
300,86,nan,nan,nan
300,87,-0.100862,-0.691961,2.753
300,88,-0.0995062,-0.678238,2.716
300,89,-0.0995062,-0.673815,2.716
300,90,-0.0973446,-0.654851,2.657
300,91,-0.0973446,-0.650524,2.657
300,92,-0.0969416,-0.643522,2.646
300,93,-0.0969416,-0.639213,2.646
300,94,-0.0977843,-0.640423,2.669
300,95,-0.0977843,-0.636077,2.669
300,96,-0.0981873,-0.634334,2.68
300,97,-0.0990666,-0.635611,2.704
300,98,-0.0990666,-0.631208,2.704
300,99,nan,nan,nan
300,100,-0.101778,-0.639434,2.778
300,101,-0.101778,-0.63491,2.778
300,102,-0.102254,-0.633337,2.791
300,103,-0.102254,-0.628792,2.791
300,104,-0.102694,-0.62693,2.803
300,105,-0.102694,-0.622366,2.803
300,106,-0.102694,-0.617801,2.803
300,107,-0.102694,-0.613237,2.803
300,108,-0.102694,-0.608672,2.803
300,109,-0.102694,-0.604108,2.803
300,110,-0.10317,-0.602324,2.816
300,111,-0.10317,-0.597738,2.816
300,112,-0.10317,-0.593152,2.816
300,113,-0.10317,-0.588566,2.816
300,114,-0.10317,-0.583981,2.816
300,115,-0.10317,-0.579395,2.816
300,116,-0.10317,-0.574809,2.816
300,117,-0.10317,-0.570223,2.816
300,118,-0.10317,-0.565638,2.816
300,119,-0.102694,-0.558462,2.803
300,120,-0.101301,-0.546388,2.765
300,121,-0.101301,-0.541885,2.765
300,122,-0.0999459,-0.530192,2.728
300,123,-0.0999459,-0.525749,2.728
300,124,-0.0981873,-0.512134,2.68
300,125,-0.0973446,-0.503412,2.657
300,126,-0.0973446,-0.499085,2.657
300,127,-0.096099,-0.488428,2.623
300,128,-0.0952929,-0.480095,2.601
300,129,-0.0952929,-0.47586,2.601
300,130,-0.0936809,-0.463646,2.557
300,131,-0.0936809,-0.459482,2.557
300,132,-0.0936809,-0.455318,2.557
300,133,nan,nan,nan
300,134,nan,nan,nan
300,135,nan,nan,nan
300,136,nan,nan,nan
300,137,nan,nan,nan
300,138,nan,nan,nan
300,139,nan,nan,nan
300,140,nan,nan,nan
300,141,nan,nan,nan
300,142,nan,nan,nan
300,143,nan,nan,nan
300,144,nan,nan,nan
300,145,nan,nan,nan
300,146,nan,nan,nan
300,147,nan,nan,nan
300,148,nan,nan,nan
300,149,nan,nan,nan
300,150,nan,nan,nan
300,151,nan,nan,nan
300,152,nan,nan,nan
300,153,nan,nan,nan
300,154,nan,nan,nan
300,155,nan,nan,nan
300,156,nan,nan,nan
300,157,nan,nan,nan
300,158,nan,nan,nan
300,159,nan,nan,nan
300,160,nan,nan,nan
300,161,nan,nan,nan
300,162,-0.0899073,-0.31709,2.454
300,163,-0.0899073,-0.313093,2.454
300,164,-0.0899073,-0.309097,2.454
300,165,-0.0899073,-0.305101,2.454
300,166,-0.0899073,-0.301105,2.454
300,167,-0.0899073,-0.297108,2.454
300,168,-0.0902737,-0.294307,2.464
301,69,nan,nan,nan
301,70,nan,nan,nan
301,71,nan,nan,nan
301,72,nan,nan,nan
301,73,nan,nan,nan
301,74,nan,nan,nan
301,75,nan,nan,nan
301,76,nan,nan,nan
301,77,nan,nan,nan
301,78,nan,nan,nan
301,79,nan,nan,nan
301,80,nan,nan,nan
301,81,nan,nan,nan
301,82,-0.109715,-0.813242,3.134
301,83,-0.109715,-0.808139,3.134
301,84,-0.109715,-0.803035,3.134
301,85,nan,nan,nan
301,86,nan,nan,nan
301,87,-0.0963774,-0.691961,2.753
301,88,-0.0942419,-0.672245,2.692
301,89,-0.0942419,-0.667861,2.692
301,90,-0.0922114,-0.649182,2.634
301,91,-0.0922114,-0.644893,2.634
301,92,-0.0918263,-0.637928,2.623
301,93,-0.0918263,-0.633657,2.623
301,94,-0.0930166,-0.637544,2.657
301,95,-0.0930166,-0.633217,2.657
301,96,-0.0934367,-0.63173,2.669
301,97,nan,nan,nan
301,98,nan,nan,nan
301,99,nan,nan,nan
301,100,-0.0967975,-0.636442,2.765
301,101,-0.0967975,-0.631939,2.765
301,102,-0.0977077,-0.633337,2.791
301,103,-0.0977077,-0.628792,2.791
301,104,-0.0977077,-0.624246,2.791
301,105,-0.0977077,-0.619701,2.791
301,106,-0.0977077,-0.615156,2.791
301,107,-0.0977077,-0.610611,2.791
301,108,-0.0977077,-0.606066,2.791
301,109,-0.0977077,-0.601521,2.791
301,110,-0.0981278,-0.599543,2.803
301,111,-0.0981278,-0.594978,2.803
301,112,-0.0981278,-0.590414,2.803
301,113,-0.0985829,-0.588566,2.816
301,114,-0.0981278,-0.581285,2.803
301,115,-0.0981278,-0.57672,2.803
301,116,-0.0981278,-0.572156,2.803
301,117,-0.0985829,-0.570223,2.816
301,118,-0.0985829,-0.565638,2.816
301,119,-0.0981278,-0.558462,2.803
301,120,-0.0972526,-0.548957,2.778
301,121,-0.0972526,-0.544433,2.778
301,122,-0.0955022,-0.530192,2.728
301,123,-0.0955022,-0.525749,2.728
301,124,-0.0938218,-0.512134,2.68
301,125,-0.0930166,-0.503412,2.657
301,126,-0.0930166,-0.499085,2.657
301,127,-0.0918263,-0.488428,2.623
301,128,-0.0910561,-0.480095,2.601
301,129,-0.0910561,-0.47586,2.601
301,130,-0.0895158,-0.463646,2.557
301,131,-0.0895158,-0.459482,2.557
301,132,-0.0895158,-0.455318,2.557
301,133,nan,nan,nan
301,134,nan,nan,nan
301,135,-0.0869602,-0.430184,2.484
301,136,-0.0869602,-0.426139,2.484
301,137,nan,nan,nan
301,138,nan,nan,nan
301,139,nan,nan,nan
301,140,nan,nan,nan
301,141,nan,nan,nan
301,142,nan,nan,nan
301,143,nan,nan,nan
301,144,nan,nan,nan
301,145,nan,nan,nan
301,146,nan,nan,nan
301,147,nan,nan,nan
301,148,nan,nan,nan
301,149,nan,nan,nan
301,150,nan,nan,nan
301,151,nan,nan,nan
301,152,nan,nan,nan
301,153,nan,nan,nan
301,154,nan,nan,nan
301,155,nan,nan,nan
301,156,nan,nan,nan
301,157,nan,nan,nan
301,158,nan,nan,nan
301,159,nan,nan,nan
301,160,nan,nan,nan
301,161,nan,nan,nan
301,162,-0.0866101,-0.319674,2.474
301,163,-0.0866101,-0.315645,2.474
301,164,-0.0866101,-0.311616,2.474
301,165,-0.0866101,-0.307587,2.474
301,166,-0.0866101,-0.303559,2.474
301,167,-0.0866101,-0.29953,2.474
301,168,-0.08626,-0.294307,2.464
302,69,nan,nan,nan
302,70,nan,nan,nan
302,71,nan,nan,nan
302,72,nan,nan,nan
302,73,nan,nan,nan
302,74,nan,nan,nan
302,75,nan,nan,nan
302,76,nan,nan,nan
