0.295258,-0.292136,0.94033
0.199536,-0.296664,0.980693
0.142481,-0.295274,0.986859
0.0940429,-0.296785,0.992162
0.0627545,-0.300434,0.999355
0.0485922,-0.304019,1.01198
0.04847,-0.30729,1.02107
0.0515737,-0.310321,1.02887
0.0643057,-0.31609,1.04576
0.0843559,-0.319502,1.06007
0.110461,-0.327598,1.09176
0.11874,-0.335172,1.11636
0.113606,-0.345149,1.15256
0.0886602,-0.359812,1.21008
0.06128,-0.367272,1.25681
0.0509359,-0.37499,1.30123
0.045148,-0.388687,1.36124
0.0657799,-0.397814,1.40702
0.0851062,-0.404581,1.4405
0.0851062,-0.404581,1.4405
0.110899,-0.416905,1.47961
0.110899,-0.416905,1.47961
0.141906,-0.43423,1.52504
0.141906,-0.43423,1.52504
0.37935,0.0997668,1.51939
0.390004,0.104715,1.58642
0.390915,0.105605,1.60017
0.391305,0.112195,1.67843
0.110747,-0.577993,2.20243
0.09517,-0.55672,2.19257
0.0583188,-0.567163,2.2864
0.0534452,-0.55972,2.31611
0.0503216,-0.560727,2.40682
0.0650619,-0.550104,2.45754
0.0942001,-0.526322,2.44247
0.134607,-0.528341,2.46027
0.173942,-0.504299,2.49833
0.191151,-0.524456,2.54551
0.198289,-0.499305,2.55122
0.18431,-0.490926,2.60965
0.171198,-0.470341,2.615
0.109148,-0.479947,2.64653
0.0937248,-0.44579,2.5899
0.0519976,-0.422286,2.5933
0.0345146,-0.408498,2.61996
0.0323225,-0.40099,2.65244
0.0650784,-0.379825,2.65946
0.097622,-0.366785,2.69907
0.146619,-0.352798,2.76911
0.156318,-0.3637,2.82221
0.161475,-0.36376,2.84519
0.146766,-0.376856,2.87421
0.124515,-0.374502,2.93132
0.105895,-0.375683,2.96818
0.0984741,-0.383285,3.02782
0.0987224,-0.380644,3.10901
0.122785,-0.371086,3.13711
0.150541,-0.376154,3.20817
0.18238,-0.34167,3.2623
0.193035,-0.35218,3.27711
0.192543,-0.366852,3.31912
0.180788,-0.361883,3.32262
0.165054,-0.37056,3.35103
0.119196,-0.39883,3.44238
0.116839,-0.379531,3.45751
0.111128,-0.400375,3.53315
0.101276,-0.396391,3.59038
0.136308,-0.390824,3.69999
0.147558,-0.400617,3.75708
0.19636,-0.38994,3.79169
0.205211,-0.385625,3.81896
0.214957,-0.391213,3.82344
0.203848,-0.379922,3.83814
0.179432,-0.368586,3.87884
0.168148,-0.345213,3.88578
0.127428,-0.330254,3.87152
0.115929,-0.306511,3.87501
0.107863,-0.29877,3.88195
0.128781,-0.317398,3.9026
0.133593,-0.3286,3.93179
0.15983,-0.318005,3.90033
0.183867,-0.321961,3.93205
0.200972,-0.33495,3.94835
0.185632,-0.34015,3.9518
0.169856,-0.361079,3.99258
0.167756,-0.373166,4.00625
0.155776,-0.366845,3.98314
0.147096,-0.377558,4.00004
0.168788,-0.357714,3.99621
0.163527,-0.383422,4.02956
0.169024,-0.372478,4.00565
0.171236,-0.366025,4.02303
0.150884,-0.362213,3.99726
0.178299,-0.36705,3.9589
0.175056,-0.3622,3.98232
0.168268,-0.359628,4.00782
0.168886,-0.3743,3.9875
0.162967,-0.375351,3.97301
0.147139,-0.365183,3.97449
0.157647,-0.364928,3.95995
0.150686,-0.369452,3.94712
0.114537,-0.383333,3.9247
0.108202,-0.391579,3.92206
0.0832245,-0.397131,3.92789
0.0966544,-0.380491,3.84157
0.114596,-0.378493,3.82132
0.14613,-0.38193,3.75609
0.162896,-0.3842,3.66683
0.187111,-0.387863,3.60769
0.183168,-0.388598,3.49294
0.183295,-0.388549,3.43619
0.171771,-0.405211,3.43149
0.151662,-0.390723,3.34432
0.125608,-0.417923,3.32358
0.0963015,-0.40986,3.24089
0.0854685,-0.412363,3.17978
0.0889935,-0.421994,3.13649
0.104035,-0.420099,2.9868
0.118155,-0.414908,2.89541
0.142683,-0.438675,2.85749
0.155193,-0.456565,2.78627
0.160943,-0.456695,2.73698
0.158132,-0.478329,2.68711
0.151099,-0.489123,2.63526
0.12315,-0.478073,2.49268
0.0897705,-0.483843,2.42043
0.0662633,-0.484122,2.33321
0.0604412,-0.500628,2.279
0.0624506,-0.510933,2.20446
0.0736654,-0.507643,2.10889
0.0967169,-0.504431,2.0174
0.117761,-0.519271,1.94165
0.132655,-0.520515,1.88073
0.139748,-0.499974,1.82056
0.132359,-0.475581,1.74211
0.1223,-0.458346,1.68166
0.104474,-0.434445,1.59945
0.0904733,-0.419608,1.54446
0.0763881,-0.40249,1.47344
0.0748446,-0.39409,1.43341
0.0286118,-0.384907,1.38082
0.0279453,-0.400987,1.32462
0.0426887,-0.355976,1.31232
0.0786816,-0.349549,1.28003
0.110007,-0.371392,1.25809
0.111472,-0.33551,1.23343
0.13204,-0.333751,1.21325
0.131145,-0.317597,1.19472
0.105554,-0.314407,1.15169
0.0848959,-0.316998,1.12902
0.0630121,-0.297298,1.09411
0.0473675,-0.308483,1.07839
0.0474087,-0.311036,1.06889
0.0532884,-0.314241,1.06384
0.0674613,-0.305226,1.04972
0.0681527,-0.300087,1.03323
0.0777627,-0.296695,1.02187
0.0940198,-0.303478,1.01762
0.0964138,-0.315398,1.04358
0.161825,-0.313498,1.03387
0.216232,-0.311598,1.03196
0.265141,-0.309076,1.02364
0.315728,-0.307777,1.02314
0.355719,-0.307368,1.02288
0.392403,-0.29342,0.977996
0.419906,-0.299173,0.975031
0.457201,-0.313751,0.998597
0.488099,-1.46382,4.08009
0.614615,-1.48172,4.19564
0.254029,-0.291275,0.972243
0.167368,-0.308113,1.02612
0.115571,-0.310529,1.04035
0.115571,-0.310529,1.04035
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
0.0734553,-0.653651,2.1105
0.0671325,-0.571863,1.97503
0.0873796,-0.572944,2.01469
0.122655,-0.571141,1.98882
0.138591,-0.573119,2.00286
0.139509,-0.585812,2.03762
0.121667,-0.587587,2.07962
0.119773,-0.594701,2.07502
0.0687146,-0.574511,2.08456
0.0444922,-0.559987,2.1147
0.0239731,-0.541001,2.13313
0.0194308,-0.545363,2.17311
0.0428885,-0.56499,2.19207
0.0537734,-0.554736,2.20288
0.0978078,-0.544014,2.21451
0.110209,-0.535181,2.23462
0.131189,-0.544572,2.28451
0.136906,-0.554917,2.33418
0.106344,-0.551605,2.33407
0.0901914,-0.532673,2.34207
0.0673497,-0.536901,2.36798
0.0562593,-0.539615,2.39642
0.0505718,-0.525246,2.40401
0.05986,-0.533714,2.39806
0.0638864,-0.522721,2.42448
0.1057,-0.522286,2.40421
0.0968497,-0.56687,2.49671
0.107282,-0.538888,2.43465
0.0884841,-0.542575,2.47852
0.0897443,-0.53743,2.43632
0.0951652,-0.537648,2.43029
0.106872,-0.542542,2.4425
0.0992972,-0.525849,2.42108
0.106151,-0.522114,2.38309
0.0826088,-0.547101,2.47108
0.097899,-0.575199,2.4772
0.0937905,-0.534215,2.40684
0.10579,-0.530692,2.41342
0.0984477,-0.539016,2.40799
0.0918682,-0.54869,2.4009
0.0979393,-0.538609,2.38377
0.0997937,-0.535669,2.39078
0.0933675,-0.579014,2.29471
0.0857425,-0.551226,2.41969
0.101582,-0.537609,2.39441
0.0983451,-0.533516,2.36979
0.0806769,-0.543708,2.43823
0.0943827,-0.557657,2.45574
0.108727,-0.546191,2.3962
0.106563,-0.528309,2.37268
0.0916862,-0.55373,2.40059
0.103978,-0.537132,2.37413
0.111024,-0.546592,2.40484
0.105478,-0.544552,2.40017
0.125422,-0.534313,2.38615
0.116793,-0.54184,2.40015
0.135525,-0.54626,2.43012
0.136364,-0.551689,2.43024
0.147988,-0.547726,2.44523
0.148815,-0.552892,2.48512
0.132084,-0.549881,2.50613
0.110864,-0.538203,2.53767
0.111632,-0.531205,2.55486
0.0996157,-0.515893,2.59676
0.0811338,-0.516759,2.65295
0.0884103,-0.509372,2.65083
0.105122,-0.521925,2.70734
0.128396,-0.518628,2.70705
0.147864,-0.516681,2.71877
0.15083,-0.528852,2.78746
0.183857,-0.538463,2.85859
0.161011,-0.500297,2.79324
0.1547,-0.509244,2.85716
0.114671,-0.506545,2.83934
0.0617813,-0.513744,2.88373
0.0842817,-0.489026,2.87743
0.0697698,-0.503354,2.93563
0.0448167,-0.488971,2.96728
0.0525772,-0.454542,2.88629
0.0834839,-0.454822,2.87375
0.108537,-0.450051,2.89302
0.128673,-0.437079,2.87551
0.132716,-0.428594,2.91701
0.14568,-0.418581,2.96832
0.129598,-0.432238,2.98575
0.129042,-0.395889,3.00096
0.0997036,-0.388997,3.00718
0.083311,-0.398784,3.07048
0.118512,-0.423185,3.11315
0.0991585,-0.408385,3.14949
0.096329,-0.419022,3.17025
0.147476,-0.42706,3.20904
0.180629,-0.430349,3.21676
0.187037,-0.435435,3.2405
0.17269,-0.438223,3.25284
0.170285,-0.448605,3.29246
0.137867,-0.45612,3.31181
0.149773,-0.433185,3.30381
0.122279,-0.421564,3.32361
0.116269,-0.423309,3.34718
0.112221,-0.431341,3.36559
0.153757,-0.418764,3.39288
0.183844,-0.41576,3.40093
0.206944,-0.429852,3.36789
0.208904,-0.403547,3.37566
0.207381,-0.407282,3.40056
0.18177,-0.419511,3.4302
0.166441,-0.396168,3.45495
0.150245,-0.390385,3.46718
0.122183,-0.365626,3.48195
0.0986887,-0.377869,3.47934
0.105825,-0.350655,3.4744
0.103231,-0.358826,3.51433
0.113743,-0.335637,3.51092
0.13598,-0.331297,3.52335
0.174072,-0.314532,3.54752
0.212806,-0.311437,3.63582
0.21784,-0.312255,3.66736
0.232861,-0.317404,3.71631
0.236406,-0.31752,3.75804
0.217498,-0.330013,3.81279
0.19704,-0.332493,3.81948
0.170375,-0.314231,3.81774
0.155577,-0.310193,3.86604
0.173014,-0.33231,3.92079
0.148559,-0.321588,3.9348
0.175053,-0.335842,3.95364
0.197388,-0.366809,3.99747
0.212297,-0.363056,3.97835
0.247681,-0.386046,4.02632
0.249753,-0.381279,3.98059
0.234274,-0.390125,4.02397
0.225132,-0.393273,4.01088
0.218633,-0.402321,4.03051
0.197385,-0.383704,4.0354
0.177363,-0.389708,4.03146
0.175993,-0.386179,3.99765
0.187728,-0.39273,3.9992
0.183236,-0.383847,4.02432
0.167241,-0.39632,4.01594
0.165212,-0.426145,4.033
0.198197,-0.405128,4.01712
0.185041,-0.39682,4.03109
0.206066,-0.405726,4.01911
0.169386,-0.398138,4.00476
0.214366,-0.406879,4.04891
0.17865,-0.401009,4.03095
0.197299,-0.40494,4.03981
0.214748,-0.416604,4.04201
0.200708,-0.412644,4.08257
0.186209,-0.41394,4.07375
0.174652,-0.399721,4.02571
0.170609,-0.398636,4.00529
0.165985,-0.411988,4.02481
0.170878,-0.40029,4.01549
0.15537,-0.391834,3.99018
0.136892,-0.402221,4.03001
0.165482,-0.3944,4.01908
0.163995,-0.359478,3.97901
0.169745,-0.363507,3.99391
0.217354,-0.362442,4.0148
0.256707,-0.356319,3.99522
0.307114,-0.368794,4.04312
0.358371,-0.42013,4.05739
0.41944,-0.41799,4.04554
0.409198,-0.387794,4.05455
0.426927,-0.400406,4.03155
0.451598,-0.387581,4.02214
0.46704,-0.376227,4.01023
0.500241,-0.402463,4.08245
0.478988,-0.36838,4.02084
0.501533,-0.367547,4.04913
0.491866,-0.371915,4.04747
0.520841,-0.382579,4.0327
0.607562,-0.399685,4.05373
0.670586,-0.362977,4.10027
0.740594,-0.364999,4.07414
0.787049,-0.363771,4.00608
0.857583,-0.429524,4.21686
0.903161,-0.454497,4.24983
0.888339,-0.439872,4.15554
0.895133,-0.464155,4.23319
0.880289,-0.449136,4.18765
0.897654,-0.439403,4.11707
0.873078,-0.439117,4.13233
0.873069,-0.453988,4.17648
0.899347,-0.454753,4.1453
0.960572,-0.426164,4.16438
0.978201,-0.425058,4.11268
0.97953,-0.423758,4.14153
0.977796,-0.429073,4.08896
1.01658,-0.47546,4.20702
0.984061,-0.435543,4.17495
0.957865,-0.415857,4.10495
0.977735,-0.425778,4.13934
0.972881,-0.413079,4.12559
0.951122,-0.442179,4.11279
0.955355,-0.423011,4.1235
0.927824,-0.42281,4.15909
0.934484,-0.457004,4.15126
0.926166,-0.420857,4.11565
0.919157,-0.43245,4.17758
0.929984,-0.434217,4.19095
0.898922,-0.438363,4.17034
0.913767,-0.445226,4.17547
0.944141,-0.418775,4.10278
0.956555,-0.43194,4.15784
0.970186,-0.435859,4.20182
0.946831,-0.427478,4.18023
0.953143,-0.449232,4.17337
0.904262,-0.438898,4.16203
0.849221,-0.427184,4.12933
0.774809,-0.434345,4.15308
0.678126,-0.397733,4.10114
0.586996,-0.402747,4.04726
0.528009,-0.383713,4.01212
0.483725,-0.377753,4.02994
0.490451,-0.374768,4.00445
0.472035,-0.375966,4.05153
0.530014,-0.429654,4.1532
0.505116,-0.394246,4.08914
0.519975,-0.385268,4.05918
0.513874,-0.419026,4.10905
0.489194,-0.397324,4.04149
0.528961,-0.419706,4.135
0.459066,-0.420325,4.13334
0.409062,-0.407313,4.07753
0.404858,-0.391954,4.09487
0.318411,-0.398739,4.11393
0.2769,-0.386555,4.08747
0.174401,-0.391715,4.11145
0.140942,-0.384669,4.12364
0.106159,-0.364336,4.10276
0.0865622,-0.363711,4.05901
0.095916,-0.399517,4.13763
0.0855764,-0.38748,4.11791
0.111542,-0.376487,4.13228
0.133543,-0.355963,4.1099
0.117382,-0.370951,4.132
0.131494,-0.359808,4.1419
0.153888,-0.373948,4.11883
0.159663,-0.365492,4.13714
0.137715,-0.36989,4.1602
0.150296,-0.356716,4.07611
0.13884,-0.360422,4.12205
0.133753,-0.358243,4.10956
0.163128,-0.381401,4.10365
0.164872,-0.356302,4.08598
0.145152,-0.356722,4.10457
0.159518,-0.359277,4.12854
0.15989,-0.35139,4.13184
0.14517,-0.36151,4.08212
0.186933,-0.362931,4.12679
0.172761,-0.354143,4.07159
0.165839,-0.341642,4.06141
0.195832,-0.375695,4.11033
0.213959,-0.343297,4.10031
0.220325,-0.343395,4.04222
0.219902,-0.349538,4.01888
0.211311,-0.35737,4.00422
0.18782,-0.33699,3.94544
0.187608,-0.36094,3.93855
0.149872,-0.34928,3.87552
0.123234,-0.343897,3.83167
0.123351,-0.366902,3.78382
0.10824,-0.362398,3.7115
0.126822,-0.371103,3.65671
0.145916,-0.369246,3.60232
0.14428,-0.385457,3.54825
0.168105,-0.389456,3.44156
0.173166,-0.398438,3.3934
0.175267,-0.399615,3.3569
0.158313,-0.422869,3.34354
0.127945,-0.396747,3.2914
0.103376,-0.412577,3.26668
0.0909742,-0.425896,3.22583
0.0984285,-0.413108,3.16481
0.111251,-0.41817,3.07753
0.135223,-0.427414,2.94687
0.137601,-0.416537,2.8747
0.171981,-0.4451,2.81324
0.165524,-0.449639,2.76677
0.169964,-0.479895,2.74973
0.162302,-0.479761,2.65466
0.199287,-0.481996,2.40322
0.101206,-0.491168,2.53077
0.0902419,-0.469241,2.43016
0.0640264,-0.486014,2.39784
0.0753827,-0.487837,2.35248
0.0866759,-0.518365,2.34685
0.0813896,-0.493776,2.22952
0.0966565,-0.497395,2.17406
0.0993781,-0.511815,2.12643
0.111333,-0.520318,2.0566
0.0914256,-0.503415,1.99856
0.0713253,-0.493981,1.95516
0.0667938,-0.482279,1.91501
0.045249,-0.506889,1.88955
0.053965,-0.490978,1.83533
0.0652947,-0.488167,1.8131
0.0834758,-0.471023,1.76319
0.0955343,-0.467217,1.76033
0.115418,-0.459693,1.7305
0.114009,-0.453889,1.71635
0.112686,-0.450028,1.69604
0.0961715,-0.440683,1.6766
0.0787095,-0.435558,1.64988
0.0721017,-0.427513,1.6207
0.0680404,-0.426946,1.61665
0.0655924,-0.420558,1.58735
0.0782758,-0.411663,1.55496
0.0863892,-0.408186,1.53776
0.0852042,-0.38577,1.4805
0.0978726,-0.398847,1.49154
0.12332,-0.390769,1.44669
0.108649,-0.394819,1.42045
0.0958382,-0.368169,1.39855
0.0769828,-0.345981,1.38728
0.0657872,-0.345943,1.37162
0.0732443,-0.380042,1.39149
0.0707097,-0.379599,1.38078
0.299059,-0.336066,1.12004
0.340981,-0.323019,1.08076
0.315593,-0.346801,1.02558
0.366537,-0.318821,1.03688
0.370077,-0.311547,1.01928
0.386973,-0.292308,0.955199
0.395016,-0.305453,0.894226
0.380103,-0.264193,0.887421
0.385087,-0.295851,0.837992
0.387883,-0.289246,0.821378
0.39527,-0.287855,0.832514
0.407061,-0.28952,0.855077
0.420998,-0.292799,0.872893
0.427806,-0.284656,0.896439
1.51704,-1.35158,3.69085
1.65155,-1.39271,3.96365
1.57602,-1.37076,3.86969
1.77082,-1.35468,3.94088
1.83703,-1.46107,4.38947
