101.884,103.081,15.0702,24.6516
105.345,106.397,21.4901,25.4787
113.762,102.723,38.2425,5.23302
123.579,104.722,50.1348,9.17356
127.158,103.694,43.0256,4.09016
132.495,100.741,43.3356,-3.38452
142.58,101.328,54.3039,-0.0184979
149.462,104.175,53.146,6.65356
153.721,102.396,47.0842,-0.607085
161.221,104.998,51.7629,6.63872
166.067,97.0828,47.3672,-15.6612
171.684,100.007,47.066,-0.948278
179.269,99.8004,51.4442,-2.23485
181.65,99.0094,40.9473,-3.66252
186.209,99.4561,40.7495,-1.30054
194.09,95.0324,48.0111,-12.0656
197.504,96.3649,40.8287,-3.77141
202.348,101.371,40.8582,9.06704
202.089,110.172,27.8367,26.1192
200.394,114.373,16.8094,25.6786
205.292,119.616,25.6417,29.9006
203.974,126.489,13.9652,36.8446
203.701,136.843,10.3179,49.8809
199.782,144.814,-1.64141,52.1468
199.101,150.753,-1.01766,49.8101
199.838,159.514,1.58714,56.0731
197.357,166.558,-5.20343,55.3657
199.302,175.557,2.00203,60.3312
198.185,179.893,-2.0374,51.7509
198.304,186.036,-0.807063,51.8346
197.635,192.081,-2.26812,51.0251
202.795,195.902,11.3129,44.9089
201.745,201.763,3.55792,46.3559
195.936,204.751,-11.3825,39.5126
193.468,205.597,-11.9041,30.3237
184.015,205.063,-30.8338,21.1166
178.37,201.523,-32.6126,7.51027
166.733,201.098,-50.2053,6.38847
158.051,200.524,-53.5687,3.83928
153.079,198.917,-48.098,-0.722074
148.456,199.232,-44.9977,1.0389
141.782,200.568,-48.0783,4.02173
134.482,204.736,-51.0164,12.676
126.914,203.471,-53.5028,4.43239
116.921,202.999,-61.1914,2.57844
109.834,201.789,-58.6847,-0.751065
103.351,196.762,-56.5581,-12.3451
100.274,197.842,-46.9818,-4.22638
97.3032,198.501,-41.134,-1.82947
91.3586,201.464,-44.2613,5.56821
92.9889,194.37,-26.5641,-14.7178
92.7678,188.25,-21.1725,-23.0123
92.6269,180.396,-16.3787,-33.5226
95.9017,169.835,-4.30113,-47.3396
99.2107,165.467,3.31589,-41.1756
101.417,158.839,6.18362,-44.8891
99.0346,152.191,-2.43441,-46.9901
98.8692,141.528,-1.2513,-58.3836
100.079,137.495,2.22357,-48.7564
102.274,125.853,6.53785,-63.1714
100.395,120.716,-0.784482,-54.7591
99.9705,118.403,-0.862787,-44.1666
97.4946,107.347,-6.46465,-59.3392
95.7264,99.1401,-8.04295,-59.8185
